day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;144100;KELP;2013;22;;;;;2015;3;2017;22;;;2014.0;937.75
-1;144100;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;2606.0
-1;144200;RAINFOREST_RESIN;9996;1;9995;22;;;10002;5;10004;1;10005;22;9999.0;2606.0
-1;144200;KELP;2013;23;;;;;2015;4;2016;23;;;2014.0;912.953125
-1;144300;KELP;2013;28;;;;;2015;2;2016;28;;;2014.0;918.796875
-1;144300;RAINFOREST_RESIN;9998;6;9995;28;;;10005;28;;;;;10001.5;2606.0
-1;144400;KELP;2013;30;;;;;2016;2;2017;28;;;2014.5;919.765625
-1;144400;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;2606.0
-1;144500;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2630.0
-1;144500;KELP;2013;26;;;;;2017;26;;;;;2015.0;925.953125
-1;144600;RAINFOREST_RESIN;10002;2;9998;9;9996;1;10004;1;10005;23;;;10003.0;2658.0
-1;144600;KELP;2013;24;;;;;2016;24;;;;;2014.5;913.046875
-1;144700;KELP;2013;22;;;;;2016;22;;;;;2014.5;897.2421875
-1;144700;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2662.0
-1;144800;KELP;2013;24;;;;;2016;24;;;;;2014.5;907.71875
-1;144800;RAINFOREST_RESIN;9995;24;;;;;10002;7;10005;24;;;9998.5;2662.0
-1;144900;RAINFOREST_RESIN;9998;8;9996;2;9995;28;10004;2;10005;28;;;10001.0;2665.0
-1;144900;KELP;2013;30;;;;;2016;30;;;;;2014.5;911.09375
-1;145000;RAINFOREST_RESIN;9998;9;9995;25;;;10005;25;;;;;10001.5;2665.0
-1;145000;KELP;2012;25;;;;;2016;25;;;;;2014.0;873.09375
-1;146700;KELP;2013;25;2012;411;;;2014;25;2016;441;;;2013.5;900.96875
-1;146700;RAINFOREST_RESIN;10000;4;9998;36;9996;18;10004;18;10005;423;;;10002.0;2665.0
-1;146800;KELP;2013;26;;;;;2016;26;;;;;2014.5;900.90625
-1;146800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;2665.0
-1;146900;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;2665.0
-1;146900;KELP;2013;23;;;;;2016;24;;;;;2014.5;897.4609375
-1;147000;RAINFOREST_RESIN;9996;1;9995;24;;;10002;10;10004;1;10005;24;9999.0;2665.0
-1;147000;KELP;2013;25;;;;;2016;25;;;;;2014.5;896.59375
-1;147100;KELP;2013;2;2012;27;;;2014;4;2016;29;;;2013.5;890.8515625
-1;147100;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;2665.0
-1;147200;KELP;2012;21;;;;;2016;21;;;;;2014.0;881.65625
-1;147200;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;2692.0
-1;147300;RAINFOREST_RESIN;10000;3;9996;2;9995;28;10002;7;10004;2;10005;28;10001.0;2692.0
-1;147300;KELP;2014;3;2012;30;;;2016;30;;;;;2015.0;883.1796875
-1;147400;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;2692.0
-1;147400;KELP;2012;30;;;;;2016;30;;;;;2014.0;885.34375
-1;147500;KELP;2012;20;;;;;2016;20;;;;;2014.0;888.265625
-1;147500;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;2692.0
-1;147600;KELP;2012;24;;;;;2016;25;;;;;2014.0;895.015625
-1;147600;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;2692.0
-1;147700;RAINFOREST_RESIN;10002;1;9995;27;;;10005;27;;;;;10003.5;2692.0
-1;147700;KELP;2012;27;;;;;2015;27;;;;;2013.5;882.65234375
-1;147800;RAINFOREST_RESIN;9996;2;9995;27;;;10002;1;10004;2;10005;27;9999.0;2694.0
-1;147800;KELP;2014;1;2012;29;;;2015;29;;;;;2014.5;882.90234375
-1;147900;KELP;2012;21;;;;;2015;21;;;;;2013.5;885.99609375
-1;147900;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2694.0
-1;148000;KELP;2012;31;;;;;2015;31;;;;;2013.5;888.46875
-1;148000;RAINFOREST_RESIN;9996;2;9995;29;;;10002;9;10004;2;10005;29;9999.0;2694.0
-1;148100;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;2694.0
-1;148100;KELP;2012;30;;;;;2016;30;;;;;2014.0;912.1328125
-1;148200;RAINFOREST_RESIN;9998;5;9996;1;9995;26;10004;1;10005;26;;;10001.0;2694.0
-1;148200;KELP;2012;26;;;;;2014;3;2016;27;;;2013.0;909.6796875
-1;148300;KELP;2013;2;2012;25;;;2016;27;;;;;2014.5;909.953125
-1;148300;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;2694.0
-1;148400;KELP;2013;21;;;;;2016;21;;;;;2014.5;914.890625
-1;148400;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2694.0
-1;148500;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2698.0
-1;148500;KELP;2013;22;;;;;2015;4;2016;22;;;2014.0;916.5859375
-1;148600;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2698.0
-1;148600;KELP;2013;21;;;;;2016;21;;;;;2014.5;917.7109375
-1;148700;KELP;2013;25;;;;;2016;26;;;;;2014.5;918.015625
-1;148700;RAINFOREST_RESIN;9998;4;9995;26;;;10005;26;;;;;10001.5;2698.0
-1;148800;KELP;2013;26;;;;;2016;26;;;;;2014.5;924.640625
-1;148800;RAINFOREST_RESIN;9995;26;;;;;10002;1;10005;26;;;9998.5;2698.0
-1;148900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;2698.0
-1;148900;KELP;2013;32;;;;;2016;32;;;;;2014.5;921.5390625
-1;149000;RAINFOREST_RESIN;10002;5;9996;1;9995;30;10004;1;10005;30;;;10003.0;2698.0
-1;149000;KELP;2014;4;2013;31;;;2016;31;;;;;2015.0;919.65625
-1;149100;KELP;2014;2;2013;30;;;2016;25;;;;;2015.0;918.0859375
-1;149100;RAINFOREST_RESIN;10000;2;9996;1;9995;24;10004;1;10005;24;;;10002.0;2708.0
-1;149200;KELP;2015;2;2013;27;;;2016;24;;;;;2015.5;922.4765625
-1;149200;RAINFOREST_RESIN;10002;1;9998;1;9996;2;10004;2;10005;22;;;10003.0;2708.0
-1;149300;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;2710.0
-1;149300;KELP;2013;27;;;;;2016;27;;;;;2014.5;932.5859375
-1;149400;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;2710.0
-1;149400;KELP;2013;27;;;;;2015;7;2016;27;;;2014.0;923.8984375
-1;149500;KELP;2015;1;2013;32;;;2016;31;;;;;2015.5;923.953125
-1;149500;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;2710.0
-1;149600;KELP;2013;32;;;;;2016;30;;;;;2014.5;922.09375
-1;149600;RAINFOREST_RESIN;9995;30;;;;;10002;2;10005;30;;;9998.5;2710.0
-1;149700;RAINFOREST_RESIN;10002;6;9996;1;9995;28;10004;1;10005;28;;;10003.0;2710.0
-1;149700;KELP;2013;1;2012;28;;;2016;29;;;;;2014.5;916.5078125
-1;149800;RAINFOREST_RESIN;10002;5;9996;1;9995;20;10004;1;10005;20;;;10003.0;2722.0
-1;149800;KELP;2015;1;2013;1;2012;20;2016;21;;;;;2015.5;915.1328125
-1;149900;KELP;2013;25;;;;;2016;30;;;;;2014.5;922.2578125
-1;149900;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;2732.0
-1;150000;KELP;2013;31;;;;;2015;3;2016;31;;;2014.0;923.984375
-1;150000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;2732.0
-1;150100;RAINFOREST_RESIN;9998;2;9996;1;9995;21;10004;1;10005;21;;;10001.0;2732.0
-1;150100;KELP;2014;4;2013;22;;;2016;22;;;;;2015.0;922.2109375
-1;150200;RAINFOREST_RESIN;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;2732.0
-1;150200;KELP;2013;29;;;;;2016;29;;;;;2014.5;929.7734375
-1;150300;KELP;2013;24;;;;;2015;8;2016;24;;;2014.0;927.625
-1;150300;RAINFOREST_RESIN;9998;10;9996;2;9995;22;10004;2;10005;22;;;10001.0;2734.0
-1;150400;RAINFOREST_RESIN;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;2734.0
-1;150400;KELP;2013;30;;;;;2016;31;;;;;2014.5;926.296875
-1;150500;KELP;2013;29;;;;;2016;29;;;;;2014.5;924.203125
-1;150500;RAINFOREST_RESIN;10002;1;9995;29;;;10005;29;;;;;10003.5;2736.0
-1;150600;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;2738.0
-1;150600;KELP;2013;22;;;;;2016;23;;;;;2014.5;927.7265625
-1;150700;KELP;2013;22;;;;;2015;1;2016;22;;;2014.0;929.578125
-1;150700;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2738.0
-1;150800;RAINFOREST_RESIN;9995;30;;;;;9998;1;10005;30;;;9996.5;2738.0
-1;150800;KELP;2013;31;;;;;2016;30;;;;;2014.5;927.8125
-1;150900;KELP;2013;27;;;;;2016;24;;;;;2014.5;930.8671875
-1;150900;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;2740.0
-1;151000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;2740.0
-1;151000;KELP;2013;27;;;;;2017;27;;;;;2015.0;938.3203125
-1;151100;KELP;2015;1;2013;30;;;2016;25;;;;;2015.5;933.5
-1;151100;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;2740.0
-1;151200;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;2740.0
-1;151200;KELP;2013;24;;;;;2017;24;;;;;2015.0;944.59375
-1;151300;KELP;2015;1;2014;8;2013;27;2017;27;;;;;2016.0;944.4375
-1;151300;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;2740.0
-1;151400;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;2740.0
-1;151400;KELP;2013;22;;;;;2017;22;;;;;2015.0;941.1875
-1;151500;KELP;2014;31;;;;;2017;32;;;;;2015.5;961.69921875
-1;151500;RAINFOREST_RESIN;9996;2;9995;30;;;10002;9;10004;2;10005;30;9999.0;2740.0
-1;151600;RAINFOREST_RESIN;10002;3;9998;1;9995;20;10005;20;;;;;10003.5;2740.0
-1;151600;KELP;2016;12;2014;20;;;2017;20;;;;;2016.5;969.51171875
-1;151700;KELP;2014;30;;;;;2017;30;;;;;2015.5;969.7109375
-1;151700;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;2746.0
-1;151800;RAINFOREST_RESIN;9998;2;9996;1;9995;29;10004;1;10005;29;;;10001.0;2746.0
-1;151800;KELP;2014;30;;;;;2017;30;;;;;2015.5;967.74609375
-1;151900;KELP;2014;27;;;;;2016;1;2017;27;;;2015.0;965.74609375
-1;151900;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;2746.0
-1;152000;RAINFOREST_RESIN;9995;23;;;;;9998;11;10005;23;;;9996.5;2746.0
-1;152000;KELP;2014;23;;;;;2017;23;;;;;2015.5;962.23046875
-1;152100;KELP;2014;28;;;;;2017;28;;;;;2015.5;961.9296875
-1;152100;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;2768.0
-1;152200;RAINFOREST_RESIN;9995;28;;;;;10002;2;10005;28;;;9998.5;2768.0
-1;152200;KELP;2014;23;;;;;2017;28;;;;;2015.5;966.48828125
-1;152300;KELP;2014;27;;;;;2017;27;;;;;2015.5;961.4609375
-1;152300;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;2768.0
-1;152400;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;2768.0
-1;152400;KELP;2014;10;2013;22;;;2017;24;;;;;2015.5;960.609375
-1;152500;KELP;2013;32;;;;;2017;32;;;;;2015.0;956.25390625
-1;152500;RAINFOREST_RESIN;9996;2;9995;30;;;10002;5;10004;2;10005;30;9999.0;2768.0
-1;152600;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;2768.0
-1;152600;KELP;2013;26;;;;;2017;27;;;;;2015.0;955.87109375
-1;152700;KELP;2014;4;2013;26;;;2017;26;;;;;2015.5;960.8515625
-1;152700;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;2772.0
-1;152800;RAINFOREST_RESIN;9998;5;9995;29;;;10005;29;;;;;10001.5;2772.0
-1;152800;KELP;2013;29;;;;;2015;4;2017;29;;;2014.0;957.9140625
-1;152900;KELP;2014;5;2013;26;;;2016;1;2017;25;;;2015.0;955.57421875
-1;152900;RAINFOREST_RESIN;10000;5;9998;1;9996;1;10004;1;10005;25;;;10002.0;2772.0
-1;153000;RAINFOREST_RESIN;9995;30;;;;;10002;9;10005;30;;;9998.5;2772.0
-1;153000;KELP;2015;1;2013;30;;;2017;30;;;;;2016.0;956.68359375
-1;153100;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;2772.0
-1;153100;KELP;2013;21;;;;;2017;21;;;;;2015.0;958.390625
-1;153200;RAINFOREST_RESIN;9998;3;9996;2;9995;20;10004;2;10005;20;;;10001.0;2772.0
-1;153200;KELP;2013;22;;;;;2017;22;;;;;2015.0;956.828125
-1;153300;KELP;2013;24;;;;;2017;24;;;;;2015.0;956.83203125
-1;153300;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;2772.0
-1;153400;KELP;2014;6;2013;20;;;2017;20;;;;;2015.5;956.34375
-1;153400;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;2772.0
-1;153500;RAINFOREST_RESIN;9995;21;;;;;9998;1;10005;21;;;9996.5;2772.0
-1;153500;KELP;2015;2;2014;7;2013;21;2017;21;;;;;2016.0;957.9296875
-1;153600;RAINFOREST_RESIN;9998;5;9996;1;9995;21;10004;1;10005;21;;;10001.0;2774.0
-1;153600;KELP;2013;22;;;;;2017;22;;;;;2015.0;959.0078125
-1;153700;KELP;2014;26;;;;;2017;21;;;;;2015.5;963.36328125
-1;153700;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2774.0
-1;153800;KELP;2014;27;;;;;2017;27;;;;;2015.5;963.76171875
-1;153800;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;2774.0
-1;153900;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;2774.0
-1;153900;KELP;2014;27;;;;;2017;2;2018;25;;;2015.5;973.40234375
-1;154000;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;2774.0
-1;154000;KELP;2015;29;;;;;2017;3;2018;29;;;2016.0;983.79296875
-1;154100;KELP;2015;20;;;;;2018;20;;;;;2016.5;986.22265625
-1;154100;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;2778.0
-1;154200;KELP;2015;29;;;;;2018;29;;;;;2016.5;984.82421875
-1;154200;RAINFOREST_RESIN;9998;5;9996;1;9995;28;10004;1;10005;28;;;10001.0;2778.0
-1;154300;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2778.0
-1;154300;KELP;2015;21;;;;;2018;21;;;;;2016.5;982.1015625
-1;154400;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;2778.0
-1;154400;KELP;2015;29;;;;;2018;29;;;;;2016.5;984.39453125
-1;154500;KELP;2015;25;;;;;2018;25;;;;;2016.5;986.85546875
-1;154500;RAINFOREST_RESIN;9995;25;;;;;10002;3;10005;25;;;9998.5;2781.0
-1;154600;KELP;2015;27;;;;;2019;27;;;;;2017.0;997.296875
-1;154600;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;2781.0
-1;154700;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;2781.0
-1;154700;KELP;2015;30;;;;;2019;30;;;;;2017.0;1000.13671875
-1;154800;RAINFOREST_RESIN;10002;1;9998;8;9996;1;10004;1;10005;28;;;10003.0;2821.0
-1;154800;KELP;2016;32;;;;;2019;29;;;;;2017.5;1003.31640625
-1;154900;KELP;2015;28;;;;;2019;28;;;;;2017.0;991.89453125
-1;154900;RAINFOREST_RESIN;9995;28;;;;;9998;1;10005;28;;;9996.5;2823.0
-1;155000;KELP;2015;22;;;;;2019;22;;;;;2017.0;997.28515625
-1;155000;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;2825.0
-1;155100;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;2825.0
-1;155100;KELP;2015;27;;;;;2019;28;;;;;2017.0;997.36328125
-1;155200;RAINFOREST_RESIN;10002;1;9995;28;;;10005;28;;;;;10003.5;2825.0
-1;155200;KELP;2015;28;;;;;2018;28;;;;;2016.5;989.05078125
-1;155300;KELP;2014;27;;;;;2018;27;;;;;2016.0;976.1015625
-1;155300;RAINFOREST_RESIN;9998;8;9995;27;;;10005;27;;;;;10001.5;2827.0
-1;155400;KELP;2014;31;;;;;2017;23;;;;;2015.5;966.8046875
-1;155400;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;2827.0
-1;162700;KELP;2016;13;2015;289;2014;1560;2017;812;2018;913;2019;143;2016.5;1071.1171875
-1;162700;RAINFOREST_RESIN;9998;61;9996;71;9995;1787;10000;8;10002;78;10004;71;9999.0;2827.0
-1;162800;KELP;2016;29;;;;;2018;8;2019;29;;;2017.0;1047.9609375
-1;162800;RAINFOREST_RESIN;9998;5;9996;2;9995;27;10004;2;10005;27;;;10001.0;2827.0
-1;162900;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;2833.0
-1;162900;KELP;2016;23;;;;;2018;3;2019;23;;;2017.0;1045.8046875
-1;163000;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;2833.0
-1;163000;KELP;2016;1;2015;29;;;2019;30;;;;;2017.5;1044.6484375
-1;163100;KELP;2015;28;;;;;2019;28;;;;;2017.0;1040.84375
-1;163100;RAINFOREST_RESIN;9996;1;9995;27;;;9998;4;10002;7;10004;1;9997.0;2833.0
-1;163200;KELP;2015;21;;;;;2019;21;;;;;2017.0;1037.9296875
-1;163200;RAINFOREST_RESIN;9995;21;;;;;9998;1;10005;21;;;9996.5;2841.0
-1;163300;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;2843.0
-1;163300;KELP;2015;27;;;;;2018;27;;;;;2016.5;1021.2890625
-1;163400;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;2843.0
-1;163400;KELP;2015;22;;;;;2018;22;;;;;2016.5;1021.4140625
-1;163500;KELP;2015;2;2014;28;;;2016;2;2018;30;;;2015.5;1018.40625
-1;163500;RAINFOREST_RESIN;10002;3;9996;2;9995;28;10004;2;10005;28;;;10003.0;2843.0
-1;163600;KELP;2014;28;;;;;2017;1;2018;27;;;2015.5;1011.06640625
-1;163600;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2849.0
-1;163700;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;2849.0
-1;163700;KELP;2014;26;;;;;2018;26;;;;;2016.0;1016.5
-1;163800;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;2849.0
-1;163800;KELP;2015;1;2014;25;;;2018;26;;;;;2016.5;1016.7421875
-1;163900;KELP;2015;24;;;;;2018;24;;;;;2016.5;1020.71484375
-1;163900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;2851.0
-1;164000;KELP;2015;39;;;;;2018;31;;;;;2016.5;1023.0078125
-1;164000;RAINFOREST_RESIN;9996;2;9995;29;;;9998;1;10004;2;10005;29;9997.0;2851.0
-1;164100;RAINFOREST_RESIN;9996;2;9995;22;;;10002;8;10004;2;10005;22;9999.0;2853.0
-1;164100;KELP;2015;26;;;;;2018;24;;;;;2016.5;1029.7734375
-1;164200;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;2853.0
-1;164200;KELP;2015;25;;;;;2019;25;;;;;2017.0;1041.23828125
-1;164300;KELP;2015;26;;;;;2018;24;;;;;2016.5;1048.25
-1;164300;RAINFOREST_RESIN;9998;7;9996;1;9995;23;10004;1;10005;23;;;10001.0;2853.0
-1;164400;KELP;2017;2;2016;24;;;2020;26;;;;;2018.5;1077.6640625
-1;164400;RAINFOREST_RESIN;9998;7;9996;2;9995;24;10004;2;10005;24;;;10001.0;2853.0
-1;164500;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;2853.0
-1;164500;KELP;2016;27;;;;;2020;27;;;;;2018.0;1072.546875
-1;164600;RAINFOREST_RESIN;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;2853.0
-1;164600;KELP;2018;1;2017;1;2016;23;2019;1;2020;22;;;2018.5;1070.74609375
-1;164700;KELP;2016;26;;;;;2019;26;;;;;2017.5;1061.68359375
-1;164700;RAINFOREST_RESIN;9998;5;9996;2;9995;24;10004;2;10005;24;;;10001.0;2855.0
-1;164800;KELP;2016;23;;;;;2019;2;2020;21;;;2017.5;1070.453125
-1;164800;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;2855.0
-1;164900;RAINFOREST_RESIN;9996;1;9995;28;;;10000;5;10004;1;10005;28;9998.0;2855.0
-1;164900;KELP;2016;29;;;;;2017;5;2020;29;;;2016.5;1072.4453125
-1;165000;RAINFOREST_RESIN;9996;2;9995;23;;;10002;8;10004;2;10005;23;9999.0;2857.0
-1;165000;KELP;2018;1;2016;25;;;2019;25;;;;;2018.5;1076.06640625
-1;165100;KELP;2018;1;2016;30;;;2019;30;;;;;2018.5;1071.9765625
-1;165100;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;2857.0
-1;165200;KELP;2016;21;;;;;2017;6;2018;5;2019;21;2016.5;1067.8203125
-1;165200;RAINFOREST_RESIN;9995;21;;;;;10000;6;10005;21;;;9997.5;2857.0
-1;165300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;2857.0
-1;165300;KELP;2016;22;;;;;2018;4;2019;22;;;2017.0;1074.90625
-1;165400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;2857.0
-1;165400;KELP;2016;24;;;;;2019;24;;;;;2017.5;1071.0234375
-1;165500;KELP;2017;4;2016;22;;;2019;22;;;;;2018.0;1076.0625
-1;165500;RAINFOREST_RESIN;10000;4;9998;6;9996;1;10004;1;10005;21;;;10002.0;2857.0
-1;165600;KELP;2016;26;;;;;2019;26;;;;;2017.5;1078.3359375
-1;165600;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;2857.0
-1;165700;RAINFOREST_RESIN;9996;2;9995;29;;;10002;6;10004;2;10005;29;9999.0;2859.0
-1;165700;KELP;2018;1;2016;31;;;2019;31;;;;;2018.5;1077.00390625
-1;165800;RAINFOREST_RESIN;9995;26;;;;;10002;3;10005;26;;;9998.5;2859.0
-1;165800;KELP;2016;26;;;;;2019;26;;;;;2017.5;1079.1796875
-1;165900;KELP;2016;30;;;;;2019;30;;;;;2017.5;1080.640625
-1;165900;RAINFOREST_RESIN;9995;30;;;;;9998;1;10005;30;;;9996.5;2859.0
-1;166000;KELP;2019;1;2017;1;2016;23;2020;24;;;;;2019.5;1091.34375
-1;166000;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;2861.0
-1;166100;RAINFOREST_RESIN;9995;27;;;;;10002;8;10005;27;;;9998.5;2867.0
-1;166100;KELP;2016;27;;;;;2019;27;;;;;2017.5;1078.5
-1;166200;RAINFOREST_RESIN;9996;1;9995;23;;;9998;1;10004;1;10005;23;9997.0;2867.0
-1;166200;KELP;2016;24;;;;;2017;3;2019;24;;;2016.5;1082.6875
-1;166300;KELP;2016;30;;;;;2020;30;;;;;2018.0;1090.93359375
-1;166300;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;2884.0
-1;166400;KELP;2016;29;;;;;2020;29;;;;;2018.0;1090.6328125
-1;166400;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;2884.0
-1;166500;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;2884.0
-1;166500;KELP;2016;24;;;;;2020;24;;;;;2018.0;1090.140625
-1;166600;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2884.0
-1;166600;KELP;2016;21;;;;;2020;21;;;;;2018.0;1091.15625
-1;166700;KELP;2016;29;;;;;2020;29;;;;;2018.0;1090.6953125
-1;166700;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;2884.0
-1;166800;KELP;2017;3;2016;28;;;2019;2;2020;26;;;2018.0;1089.1875
-1;166800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;2884.0
-1;166900;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2884.0
-1;166900;KELP;2017;7;2016;26;;;2019;2;2020;24;;;2018.0;1088.75390625
-1;167000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2884.0
-1;167000;KELP;2016;28;;;;;2017;5;2020;28;;;2016.5;1089.54296875
-1;167100;KELP;2016;28;;;;;2020;28;;;;;2018.0;1095.421875
-1;167100;RAINFOREST_RESIN;9996;1;9995;27;;;10002;7;10004;1;10005;27;9999.0;2884.0
-1;167200;KELP;2016;29;;;;;2019;1;2020;28;;;2017.5;1091.56640625
-1;167200;RAINFOREST_RESIN;9996;1;9995;28;;;10002;9;10004;1;10005;28;9999.0;2884.0
-1;167300;RAINFOREST_RESIN;9995;28;;;;;10002;4;10005;28;;;9998.5;2884.0
-1;167300;KELP;2016;28;;;;;2019;28;;;;;2017.5;1090.46875
-1;167400;RAINFOREST_RESIN;9996;1;9995;26;;;10002;7;10004;1;10005;26;9999.0;2884.0
-1;167400;KELP;2016;27;;;;;2020;27;;;;;2018.0;1095.7734375
-1;167500;KELP;2016;23;;;;;2020;23;;;;;2018.0;1096.91015625
-1;167500;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;2884.0
-1;167600;KELP;2016;29;;;;;2018;1;2020;29;;;2017.0;1097.2265625
-1;167600;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;2884.0
-1;167700;RAINFOREST_RESIN;9996;2;9995;26;;;9998;4;10004;2;10005;26;9997.0;2884.0
-1;167700;KELP;2016;28;;;;;2018;2;2020;28;;;2017.0;1095.8125
-1;167800;RAINFOREST_RESIN;9995;22;;;;;9998;1;10005;22;;;9996.5;2892.0
